X	apedinella	NCBITaxon:35682	pedinella	NCBITaxon:189818
X	apera	NCBITaxon:325525	pera	NCBITaxon:256813
X	aperilampus	NCBITaxon:303611	perilampus	NCBITaxon:266249
X	aperileptus	NCBITaxon:493680	perileptus	NCBITaxon:699803
X	aphanes	NCBITaxon:57945	phanes	NCBITaxon:355063
X	aphera	NCBITaxon:912983	phera	NCBITaxon:320925
X	apherusa	NCBITaxon:371437	pherusa	NCBITaxon:307612
X	aphilorheithrus	NCBITaxon:699890	philorheithrus	NCBITaxon:697998
X	aphis affinis	NCBITaxon:345545	dysaphis affinis	NCBITaxon:996922
X	aphis	NCBITaxon:80765	dysaphis	NCBITaxon:214836
X	aphragmophora sp. bold:aac3435	NCBITaxon:973915	phragmophora sp. bold:aac3435	NCBITaxon:853627
X	aphragmophora	NCBITaxon:33513	phragmophora	NCBITaxon:33514
X	aphycus	NCBITaxon:355414	phycus	NCBITaxon:95077
X	aphyllocladus	NCBITaxon:130237	phyllocladus	NCBITaxon:50184
X	apion	NCBITaxon:122734	pion	NCBITaxon:65269
X	aplanes	NCBITaxon:120400	planes	NCBITaxon:106762
X	aplanodes	NCBITaxon:763951	planodes	NCBITaxon:359879
X	aplysina lacunosa 'hard'	NCBITaxon:289405	aplysina lacunosa 'soft'	NCBITaxon:289406
X	apodospora	NCBITaxon:516989	podospora	NCBITaxon:5145
X	apogonia	NCBITaxon:207355	pogonia	NCBITaxon:78836
X	apomatoceros	NCBITaxon:648129	pomatoceros	NCBITaxon:222020
X	aporia	NCBITaxon:129397	poria	NCBITaxon:81052
X	apotamonautes	NCBITaxon:511355	potamonautes	NCBITaxon:166518
X	apratylenchinae	NCBITaxon:714356	pratylenchinae	NCBITaxon:46006
X	apratylenchus	NCBITaxon:714357	pratylenchus	NCBITaxon:45928
X	aprionyx	NCBITaxon:551866	prionyx	NCBITaxon:330847
X	apristurus	NCBITaxon:164745	pristurus	NCBITaxon:401534
X	aprivesa sp. jmu-2006	NCBITaxon:390042	privesa sp. jmu-2006	NCBITaxon:390044
X	aprivesa	NCBITaxon:390038	privesa	NCBITaxon:390039
X	aproteles	NCBITaxon:58059	proteles	NCBITaxon:9680
X	apseudomorpha	NCBITaxon:116701	pseudomorpha	NCBITaxon:60778
X	apseudopsis	NCBITaxon:401280	pseudopsis	NCBITaxon:295642
X	apsilinae	NCBITaxon:546539	psilinae	NCBITaxon:43845
X	apsilochorema	NCBITaxon:177639	psilochorema	NCBITaxon:480512
X	apteria	NCBITaxon:147071	pteria	NCBITaxon:61339
X	apteronotus	NCBITaxon:36673	pteronotus	NCBITaxon:59476
X	apterosperma	NCBITaxon:182296	pterosperma	NCBITaxon:38836
X	apteryx	NCBITaxon:8822	pteryx	NCBITaxon:442149
X	aptinus	NCBITaxon:63843	ptinus	NCBITaxon:186081
X	aptus	NCBITaxon:347979	araptus	NCBITaxon:105202
X	aptychotrema	NCBITaxon:117882	ptychotrema	NCBITaxon:940787
X	apygophora	NCBITaxon:37906	pygophora	NCBITaxon:37904
	arabis mosaic virus large satellite rna	NCBITaxon:190810	arabis mosaic virus small satellite rna	NCBITaxon:196400
X	archangium	NCBITaxon:48	changium	NCBITaxon:386280
X	archilina	NCBITaxon:44217	chilina	NCBITaxon:157716
X	arenaria	NCBITaxon:3578	enaria	NCBITaxon:465231
X	arenicola	NCBITaxon:6344	renicola	NCBITaxon:66768
X	arenicolidae	NCBITaxon:42116	renicolidae	NCBITaxon:138595
X	arethusa	NCBITaxon:78701	ethusa	NCBITaxon:547245
X	arhodomonas	NCBITaxon:2369	rhodomonas	NCBITaxon:37097
X	arhopalus	NCBITaxon:256647	rhopalus	NCBITaxon:238591
X	arhynchobdellida	NCBITaxon:27387	rhynchobdellida	NCBITaxon:6407
X	aria	NCBITaxon:36602	ia	NCBITaxon:360967
X	arida	NCBITaxon:481911	ida	NCBITaxon:426866
X	arita	NCBITaxon:705220	rita	NCBITaxon:337745
X	armeria	NCBITaxon:63087	meria	NCBITaxon:66513
X	armorella	NCBITaxon:164100	morella	NCBITaxon:190585
X	arnetta	NCBITaxon:676934	netta	NCBITaxon:30387
X	arnica	NCBITaxon:4247	nica	NCBITaxon:224120
X	arrhamphus	NCBITaxon:159452	rhamphus	NCBITaxon:347451
X	arrhis	NCBITaxon:190409	rhis	NCBITaxon:169494
X	artheneidae	NCBITaxon:696252	theneidae	NCBITaxon:283965
X	aruma	NCBITaxon:203279	uma	NCBITaxon:43645
X	arundinella	NCBITaxon:66002	undinella	NCBITaxon:503067
X	ascaridiidae	NCBITaxon:46684	scaridiidae	NCBITaxon:360700
X	ashinkailepas	NCBITaxon:479252	shinkailepas	NCBITaxon:55025
X	asilinae	NCBITaxon:50680	silinae	NCBITaxon:433505
X	asio	NCBITaxon:56267	sio	NCBITaxon:88716
X	asmicridea	NCBITaxon:260290	smicridea	NCBITaxon:177887
X	asordaria	NCBITaxon:266096	sordaria	NCBITaxon:5147
X	astenus	NCBITaxon:347273	stenus	NCBITaxon:295612
X	asteroma	NCBITaxon:487650	steroma	NCBITaxon:127279
X	asteropus	NCBITaxon:350939	steropus	NCBITaxon:484233
X	astichopus	NCBITaxon:571820	stichopus	NCBITaxon:7693
X	astilbe	NCBITaxon:23235	stilbe	NCBITaxon:58374
X	astrebla	NCBITaxon:66004	strebla	NCBITaxon:339829
X	astreptosyllis	NCBITaxon:418312	streptosyllis	NCBITaxon:418357
X	ataenidia	NCBITaxon:94331	taenidia	NCBITaxon:48059
X	atanygnathus	NCBITaxon:875692	tanygnathus	NCBITaxon:274073
X	atelestidae	NCBITaxon:192423	telestidae	NCBITaxon:86523
X	athalia	NCBITaxon:37344	thalia	NCBITaxon:34761
X	athelia	NCBITaxon:5310	thelia	NCBITaxon:54622
X	atheliaceae	NCBITaxon:80629	theliaceae	NCBITaxon:94599
X	athelidium	NCBITaxon:467938	thelidium	NCBITaxon:364710
X	atheloderma	NCBITaxon:406821	theloderma	NCBITaxon:126966
X	athemus	NCBITaxon:341969	themus	NCBITaxon:433556
X	athyonidium	NCBITaxon:571818	thyonidium	NCBITaxon:869205
X	athysanus	NCBITaxon:457780	thysanus	NCBITaxon:272357
X	atoxoplasma	NCBITaxon:241604	toxoplasma	NCBITaxon:5811
X	atrichadenotecnum	NCBITaxon:255626	trichadenotecnum	NCBITaxon:239264
X	atrichopsis	NCBITaxon:201541	trichopsis	NCBITaxon:158454
X	atriplectides	NCBITaxon:177849	triplectides	NCBITaxon:144281
X	atylenchinae	NCBITaxon:239344	tylenchinae	NCBITaxon:211181
X	atylidae	NCBITaxon:371483	tylidae	NCBITaxon:96847
X	atypha	NCBITaxon:988073	typha	NCBITaxon:4733
X	atyria	NCBITaxon:1007406	tyria	NCBITaxon:179666
X	auca	NCBITaxon:366030	uca	NCBITaxon:53314
X	audea	NCBITaxon:706013	udea	NCBITaxon:572909
X	axylia	NCBITaxon:988077	xylia	NCBITaxon:148730
X	axyris	NCBITaxon:169230	xyris	NCBITaxon:75441
X	azelia	NCBITaxon:253978	zelia	NCBITaxon:309409
X	azeliini	NCBITaxon:58283	zeliini	NCBITaxon:309408
X	azelus	NCBITaxon:493696	zelus	NCBITaxon:633632
X	azeta	NCBITaxon:705755	zeta	NCBITaxon:743422
X	azygia	NCBITaxon:576525	zygia	NCBITaxon:325698
X	bia	NCBITaxon:127308	nobia	NCBITaxon:432341
	boophis aff. ankaratra 'andohahela fast'	NCBITaxon:647525	boophis aff. ankaratra 'andohahela slow'	NCBITaxon:647526
X	canthidium	NCBITaxon:206805	miscanthidium	NCBITaxon:416049
X	caria	NCBITaxon:419709	decaria	NCBITaxon:715603
X	caria	NCBITaxon:419709	discaria	NCBITaxon:48244
X	caria	NCBITaxon:419709	uncaria	NCBITaxon:43575
X	carum	NCBITaxon:48032	incarum	NCBITaxon:418816
X	carya	NCBITaxon:13403	decarya	NCBITaxon:86298
X	chloromonas	NCBITaxon:51728	dechloromonas	NCBITaxon:73030
X	cirrata	NCBITaxon:61744	incirrata	NCBITaxon:6647
X	cladium	NCBITaxon:58222	discladium	NCBITaxon:213822
X	codon	NCBITaxon:79339	decodon	NCBITaxon:162018
X	coliidae	NCBITaxon:57386	dyscoliidae	NCBITaxon:67862
X	colostethus sp. 'large'	NCBITaxon:507643	colostethus sp. 'small'	NCBITaxon:507645
X	dehalobacterium	NCBITaxon:51515	halobacterium	NCBITaxon:2242
X	delia	NCBITaxon:30064	lia	NCBITaxon:177435
X	demetria	NCBITaxon:63959	metria	NCBITaxon:695675
X	denisia	NCBITaxon:688989	nisia	NCBITaxon:130620
X	denitrobacter	NCBITaxon:59508	nitrobacter	NCBITaxon:912
